,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
415,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8588.951705543033,662,1240,887,SampleGaze,899.1975075704007,941.09635314555
416,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8588.951705543033,662,1240,887,SampleFixation,913.214269000882,946.5057492358856
417,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8622.97532972024,662,1240,887,SampleGaze,903.4719561928025,943.5296631818907
418,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8622.97532972024,662,1240,887,SampleFixation,913.6265497034625,947.5418851392322
419,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8656.059514218417,662,1240,887,SampleGaze,885.7207768615705,942.8531396679863
420,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8689.555688649998,662,1240,887,SampleGaze,848.8665196263933,945.4282889050658
421,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8723.298543886864,662,1240,887,SampleFixation,886.9241203078137,944.9988132528313
422,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8723.298543886864,662,1240,887,SampleGaze,831.5515479510924,942.7533809656895
427,2.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8723.298543886864,662,1240,887,SampleFixation,833.5192615165162,939.9126694800295
423,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8758.548974386998,662,1240,887,SampleGaze,831.5091431839351,942.8789081698833
424,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8792.252976480639,662,1240,887,SampleGaze,1079.4892206197105,928.4619737283242
428,1.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8826.524747619522,662,1240,887,SampleFixation,1088.053542754898,941.12429908186
425,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8826.524747619522,662,1240,887,SampleGaze,1082.3872768469466,929.3537926926064
426,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8859.869907947374,662,1240,887,SampleGaze,1086.2126618317072,944.0112683141423
429,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8893.237793698616,662,1240,887,SampleGaze,1088.5737539993443,941.355334760318
430,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8926.714175019471,662,1240,887,SampleGaze,1089.0782051721212,939.9038310259189
431,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8926.714175019471,662,1240,887,SampleFixation,1088.3014017651174,939.5843275640542
432,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8961.139159496583,662,1240,887,SampleFixation,1088.4481352323915,942.6402246319753
433,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8961.139159496583,662,1240,887,SampleGaze,1089.2615349484056,944.2355537169469
435,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8996.830169978843,662,1240,887,SampleGaze,1085.0420973519474,945.5442281573329
434,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,8996.830169978843,662,1240,887,SampleFixation,1087.0592804428068,943.8441566290649
441,2.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9033.255358251627,662,1240,887,SampleFixation,1091.3112727549235,944.3027426824801
436,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9033.255358251627,662,1240,887,SampleFixation,1088.4766112135121,943.9970186468701
437,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9033.255358251627,662,1240,887,SampleGaze,1090.071403283235,944.8405926881647
438,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9068.278901057201,662,1240,887,SampleGaze,1089.2634763046494,944.8705796276913
439,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9104.253979331581,662,1240,887,SampleGaze,1151.2011131810295,931.3387267942395
443,1.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9104.253979331581,662,1240,887,SampleFixation,1145.9062980382917,947.4060896600918
440,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9139.502577136329,662,1240,887,SampleGaze,1146.578643874031,942.4171847412713
442,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9174.20429862378,662,1240,887,SampleGaze,1144.0733714963012,956.5171310740612
444,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9209.368225899525,662,1240,887,SampleFixation,1148.0887426266277,949.6377789556082
445,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9209.368225899525,662,1240,887,SampleGaze,1149.8163127057949,955.1585498962565
446,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9243.267226787284,662,1240,887,SampleFixation,1147.8390095011637,947.676886807042
447,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9243.267226787284,662,1240,887,SampleGaze,1149.0738779973344,947.2637478060195
449,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9277.262260915712,662,1240,887,SampleGaze,1149.2454390403423,947.2816354285404
448,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9277.262260915712,662,1240,887,SampleFixation,1147.082314910205,944.8494820336936
450,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9311.626399904431,662,1240,887,SampleGaze,1152.7872507476588,941.7732459863163
451,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9311.626399904431,662,1240,887,SampleFixation,1149.4813513046956,943.8748426589573
452,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9346.165744576487,662,1240,887,SampleGaze,1156.7030740048044,940.7696132543995
453,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9346.165744576487,662,1240,887,SampleFixation,1156.2537719386655,941.5717945315756
454,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9380.254246172088,662,1240,887,SampleFixation,1162.6637949841586,940.3054475382718
455,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9380.254246172088,662,1240,887,SampleGaze,1165.34795936338,939.4705054726073
456,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9413.935156303283,662,1240,887,SampleGaze,1178.279021900374,938.0354691117823
457,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9413.935156303283,662,1240,887,SampleFixation,1168.6859373742745,939.6333149629847
463,2.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9447.185016468633,662,1240,887,SampleFixation,1166.443928557973,940.826770877643
459,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9447.185016468633,662,1240,887,SampleFixation,1167.938601102174,940.0311336012041
458,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9447.185016468633,662,1240,887,SampleGaze,1176.659652604838,938.5384449159718
460,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9481.377615164733,662,1240,887,SampleGaze,1172.5076524879303,939.7496517601596
461,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9515.18131588999,662,1240,887,SampleGaze,1021.3481735478244,499.5507881597917
462,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9549.69426974788,662,1240,887,SampleGaze,992.790778862838,422.5154925027442
465,1.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9549.69426974788,662,1240,887,SampleFixation,991.2571700600632,416.9025577369576
464,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9583.445921922801,662,1240,887,SampleGaze,993.3683016311168,418.8244220128726
466,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9617.152123250999,662,1240,887,SampleGaze,990.5758852150129,415.66765881846914
467,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9650.466494295571,662,1240,887,SampleGaze,986.5142096330295,419.6457040953413
468,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9650.466494295571,662,1240,887,SampleFixation,988.9898587443907,418.338744123468
470,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9684.285589662439,662,1240,887,SampleGaze,982.241007368636,419.92692095609686
469,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9684.285589662439,662,1240,887,SampleFixation,985.6194724603645,418.9453535650723
471,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9717.595562237955,662,1240,887,SampleGaze,983.9983647503991,417.3438357324548
472,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9717.595562237955,662,1240,887,SampleFixation,985.7280392286657,417.17969118122016
473,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9751.091736669536,662,1240,887,SampleFixation,986.2558970967335,418.2388537908058
474,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9751.091736669536,662,1240,887,SampleGaze,986.2293003170149,419.35569668584844
479,2.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9784.471351671556,662,1240,887,SampleFixation,983.9987258750514,420.2820311383317
475,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9784.471351671556,662,1240,887,SampleGaze,986.4985713598338,419.8726210391772
476,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9784.471351671556,662,1240,887,SampleFixation,985.503506689506,418.91991290664777
477,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9818.378416419204,662,1240,887,SampleGaze,985.3902319161616,420.3135953657571
478,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9852.25322572724,662,1240,887,SampleGaze,951.3457195183051,356.7296556639421
482,1.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9852.25322572724,662,1240,887,SampleFixation,944.7006320849424,345.99434557020703
480,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9886.164322404831,662,1240,887,SampleGaze,942.6240485474282,342.15375395949013
481,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9919.78988513397,662,1240,887,SampleGaze,944.3567310982149,345.39920085554377
483,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9953.526875745447,662,1240,887,SampleFixation,944.2124829797408,343.9899426507651
484,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9953.526875745447,662,1240,887,SampleGaze,943.4705375632507,341.91011024312576
485,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9986.973200861248,662,1240,887,SampleFixation,943.941753704385,339.85673227729916
486,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,9986.973200861248,662,1240,887,SampleGaze,943.7189869676911,336.5198229928228
487,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10020.583735487831,662,1240,887,SampleFixation,943.6711099210523,339.9956447170661
488,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10020.583735487831,662,1240,887,SampleGaze,943.2578997437145,336.39511495057303
489,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10056.24249053048,662,1240,887,SampleFixation,944.1383432186739,336.011186105966
490,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10056.24249053048,662,1240,887,SampleGaze,943.8843605394904,333.2947475791033
491,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10088.296700195235,662,1240,887,SampleFixation,943.2575712123662,339.2756105641991
492,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10088.296700195235,662,1240,887,SampleGaze,943.84860064038,334.37203353692223
493,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10122.025993485877,662,1240,887,SampleFixation,944.3476155754688,338.40867928965963
494,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10122.025993485877,662,1240,887,SampleGaze,945.6128680506847,336.2410052187315
495,,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10155.750155229296,662,1240,887,SampleGaze,945.8438025055981,335.63811130141227
496,3.0,3,741.84,516,1388,157.84000000000003,hot-air-balloons,946,10155.750155229296,662,1240,887,SampleFixation,944.3572317281057,336.1437370237576
498,,4,886.0,625,1279,14.0,hot-air-balloons,946,10190.208128224185,661,1242,887,SampleGaze,944.4914304198809,338.01284794487566
501,2.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10190.208128224185,661,1242,887,SampleFixation,943.3289570366051,342.1263441407877
497,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10190.208128224185,661,1242,887,SampleFixation,944.0144734976054,338.1379393961008
499,,4,886.0,625,1279,14.0,hot-air-balloons,946,10224.685161251575,661,1242,887,SampleGaze,943.8138582257409,337.26000938885124
504,1.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10258.740307790227,661,1242,887,SampleFixation,932.4717735016325,514.3316268158579
500,,4,886.0,625,1279,14.0,hot-air-balloons,946,10258.740307790227,661,1242,887,SampleGaze,935.8850681694538,487.96629010761563
502,,4,886.0,625,1279,14.0,hot-air-balloons,946,10293.30311096384,661,1242,887,SampleGaze,934.4736960005505,517.0561464967557
503,,4,886.0,625,1279,14.0,hot-air-balloons,946,10327.685576906893,661,1242,887,SampleGaze,931.6064146039619,513.8707338323984
505,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10361.689041434322,661,1242,887,SampleFixation,931.0042177597459,512.6274998618879
506,,4,886.0,625,1279,14.0,hot-air-balloons,946,10361.689041434322,661,1242,887,SampleGaze,928.5310726369426,513.6141122898144
507,,4,886.0,625,1279,14.0,hot-air-balloons,946,10396.97795853857,661,1242,887,SampleGaze,933.3665391253843,513.1097214300646
508,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10396.97795853857,661,1242,887,SampleFixation,933.6231671451434,512.9906627431546
513,2.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10396.97795853857,661,1242,887,SampleFixation,938.8610659159389,513.7169885056879
509,,4,886.0,625,1279,14.0,hot-air-balloons,946,10431.809434862691,661,1242,887,SampleGaze,935.5852110640834,512.3517172989694
510,,4,886.0,625,1279,14.0,hot-air-balloons,946,10476.18925439351,661,1242,887,SampleGaze,796.5857701040621,928.489619634489
511,,4,886.0,625,1279,14.0,hot-air-balloons,946,10511.962736170331,661,1242,887,SampleGaze,790.2891426185188,946.1220304103069
514,1.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10511.962736170331,661,1242,887,SampleFixation,781.7424391520894,962.0159056623091
512,,4,886.0,625,1279,14.0,hot-air-balloons,946,10546.873018398066,661,1242,887,SampleGaze,783.1050522341959,962.1436723706228
515,,4,886.0,625,1279,14.0,hot-air-balloons,946,10581.286640163453,661,1242,887,SampleGaze,779.9750488914154,962.0177297670454
516,,4,886.0,625,1279,14.0,hot-air-balloons,946,10616.035278654017,661,1242,887,SampleGaze,784.5272503752509,974.2019163023314
517,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10616.035278654017,661,1242,887,SampleFixation,783.6847036693772,968.173919253452
518,,4,886.0,625,1279,14.0,hot-air-balloons,946,10659.228611161408,661,1242,887,SampleGaze,802.6889868302773,958.2252494948127
519,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10659.228611161408,661,1242,887,SampleFixation,792.610711689672,961.0419376271365
520,,4,886.0,625,1279,14.0,hot-air-balloons,946,10693.110018173,661,1242,887,SampleGaze,821.4633169283621,948.1423762152501
521,,4,886.0,625,1279,14.0,hot-air-balloons,946,10728.357149821415,661,1242,887,SampleGaze,871.9203180285203,939.036612619663
522,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10763.27806168265,661,1242,887,SampleFixation,819.1752711673773,958.1349587436911
523,,4,886.0,625,1279,14.0,hot-air-balloons,946,10763.27806168265,661,1242,887,SampleGaze,872.09491175348,944.2368467471991
525,,4,886.0,625,1279,14.0,hot-air-balloons,946,10796.72182102484,661,1242,887,SampleGaze,873.6843057935977,957.5287720384229
524,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10796.72182102484,661,1242,887,SampleFixation,837.4618692783757,958.3741496202149
526,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10830.314028697088,661,1242,887,SampleFixation,848.8051216033214,953.0957648291269
527,,4,886.0,625,1279,14.0,hot-air-balloons,946,10830.314028697088,661,1242,887,SampleGaze,872.2585281368395,948.1946578239424
528,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10864.746710494976,661,1242,887,SampleFixation,859.7522541488756,951.7003178925023
529,,4,886.0,625,1279,14.0,hot-air-balloons,946,10864.746710494976,661,1242,887,SampleGaze,880.6787379220674,949.0442402696191
530,,4,886.0,625,1279,14.0,hot-air-balloons,946,10900.728019933857,661,1242,887,SampleGaze,880.1053296762594,949.0213715633698
531,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10900.728019933857,661,1242,887,SampleFixation,865.5645511995481,951.3475121560815
535,2.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10900.728019933857,661,1242,887,SampleFixation,877.1891453008934,950.64190068324
532,,4,886.0,625,1279,14.0,hot-air-balloons,946,10935.309883140028,661,1242,887,SampleGaze,892.9457916799183,951.58463681147
536,1.0,4,886.0,625,1279,14.0,hot-air-balloons,946,10979.501301580283,661,1242,887,SampleFixation,987.6622292184228,951.273752919894
533,,4,886.0,625,1279,14.0,hot-air-balloons,946,10979.501301580283,661,1242,887,SampleGaze,981.090011900021,948.0228439695986
534,,4,886.0,625,1279,14.0,hot-air-balloons,946,11014.877821526257,661,1242,887,SampleGaze,990.4220239798077,951.4693597210545
537,,4,886.0,625,1279,14.0,hot-air-balloons,946,11051.005380060698,661,1242,887,SampleGaze,987.8222801544613,952.96226563734
538,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11086.65167277446,661,1242,887,SampleFixation,988.5448163617823,952.8334056581132
539,,4,886.0,625,1279,14.0,hot-air-balloons,946,11086.65167277446,661,1242,887,SampleGaze,987.749073801756,954.3402287510953
540,,4,886.0,625,1279,14.0,hot-air-balloons,946,11122.161979486991,661,1242,887,SampleGaze,995.1894831886416,950.3498568834606
541,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11122.161979486991,661,1242,887,SampleFixation,991.1682584190954,951.5364368828576
544,2.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11122.161979486991,661,1242,887,SampleFixation,996.4151425337213,948.9424993323466
542,,4,886.0,625,1279,14.0,hot-air-balloons,946,11159.271862773632,661,1242,887,SampleGaze,996.4151425337213,948.9424993323466
543,,4,886.0,625,1279,14.0,hot-air-balloons,946,11194.207069659315,661,1242,887,SampleGaze,1147.0704082641114,944.0148122977694
547,1.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11194.207069659315,661,1242,887,SampleFixation,1136.7912848053134,942.0855988254586
545,,4,886.0,625,1279,14.0,hot-air-balloons,946,11230.251423821086,661,1242,887,SampleGaze,1140.9778611861707,947.3288073763024
546,,4,886.0,625,1279,14.0,hot-air-balloons,946,11267.274437344167,661,1242,887,SampleGaze,1129.5957728088522,938.5530767058146
548,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11303.559607685893,661,1242,887,SampleFixation,1136.5843198176672,942.620046458103
549,,4,886.0,625,1279,14.0,hot-air-balloons,946,11303.559607685893,661,1242,887,SampleGaze,1130.7505701473892,938.461637399701
551,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11340.234042537631,661,1242,887,SampleFixation,1136.8468353435665,943.3555636934278
550,,4,886.0,625,1279,14.0,hot-air-balloons,946,11340.234042537631,661,1242,887,SampleGaze,1137.1333118005437,944.6007151282591
552,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11376.523611348355,661,1242,887,SampleFixation,1138.7891637513376,945.1494527367821
553,,4,886.0,625,1279,14.0,hot-air-balloons,946,11376.523611348355,661,1242,887,SampleGaze,1140.905715224305,947.4331059151489
554,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11411.98443528422,661,1242,887,SampleFixation,1135.9393900711877,936.5839633520917
555,,4,886.0,625,1279,14.0,hot-air-balloons,946,11411.98443528422,661,1242,887,SampleGaze,1134.3801685361423,929.2041939211903
556,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11447.45808808814,661,1242,887,SampleFixation,1133.6494450765572,942.3619688884238
557,,4,886.0,625,1279,14.0,hot-air-balloons,946,11447.45808808814,661,1242,887,SampleGaze,1129.6556504863229,936.6574580077374
558,,4,886.0,625,1279,14.0,hot-air-balloons,946,11482.744072879723,661,1242,887,SampleGaze,1107.8110702579397,946.3614090033683
559,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11482.744072879723,661,1242,887,SampleFixation,1123.2446020616646,943.058110475763
560,,4,886.0,625,1279,14.0,hot-air-balloons,946,11519.386618830904,661,1242,887,SampleGaze,1109.9388550956528,947.496019970883
561,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11519.386618830904,661,1242,887,SampleFixation,1120.0793914181704,945.0528845393759
563,,4,886.0,625,1279,14.0,hot-air-balloons,946,11555.560727829346,661,1242,887,SampleGaze,1104.024285355376,962.4587611028197
562,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11555.560727829346,661,1242,887,SampleFixation,1113.085460039167,953.1204889076644
564,,4,886.0,625,1279,14.0,hot-air-balloons,946,11591.753530321235,661,1242,887,SampleGaze,1105.8891712582997,959.2143021379634
565,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11591.753530321235,661,1242,887,SampleFixation,1112.944796380088,951.8131424684456
566,,4,886.0,625,1279,14.0,hot-air-balloons,946,11627.141046439763,661,1242,887,SampleGaze,1174.7991066075838,951.8701994971293
567,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11663.84370480117,661,1242,887,SampleFixation,1141.6620206005027,944.6924468376553
568,,4,886.0,625,1279,14.0,hot-air-balloons,946,11663.84370480117,661,1242,887,SampleGaze,1196.1978033098924,937.8083916334652
569,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11699.239651318698,661,1242,887,SampleFixation,1160.173364957038,940.4864632922571
570,,4,886.0,625,1279,14.0,hot-air-balloons,946,11699.239651318698,661,1242,887,SampleGaze,1197.8355100615115,931.5282369469393
571,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11734.563023097115,661,1242,887,SampleFixation,1172.8924696807273,943.593195768979
572,,4,886.0,625,1279,14.0,hot-air-balloons,946,11734.563023097115,661,1242,887,SampleGaze,1197.9536061549436,943.9136852481018
574,,4,886.0,625,1279,14.0,hot-air-balloons,946,11769.827015543473,661,1242,887,SampleGaze,1198.0240137605963,947.6360804173089
573,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11769.827015543473,661,1242,887,SampleFixation,1181.217842060498,944.5741195445705
575,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11805.10053800611,661,1242,887,SampleFixation,1184.934308325693,936.6963454875212
576,,4,886.0,625,1279,14.0,hot-air-balloons,946,11805.10053800611,661,1242,887,SampleGaze,1194.2215319024508,929.5679395959514
577,,4,886.0,625,1279,14.0,hot-air-balloons,946,11839.737382075225,661,1242,887,SampleGaze,1193.518876157787,935.6380989339109
578,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11839.737382075225,661,1242,887,SampleFixation,1188.1856096355723,941.317997017448
579,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11875.162285180588,661,1242,887,SampleFixation,1191.7775103238325,941.7830836313531
580,,4,886.0,625,1279,14.0,hot-air-balloons,946,11875.162285180588,661,1242,887,SampleGaze,1198.0966964303461,944.3012231804199
581,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11910.788784783683,661,1242,887,SampleFixation,1194.915553866176,943.2444876547794
582,,4,886.0,625,1279,14.0,hot-air-balloons,946,11910.788784783683,661,1242,887,SampleGaze,1200.4358857994098,944.9968821190107
583,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11945.498570131022,661,1242,887,SampleFixation,1195.3771988720955,943.4226806627635
584,,4,886.0,625,1279,14.0,hot-air-balloons,946,11945.498570131022,661,1242,887,SampleGaze,1198.763215399836,944.9815553481211
588,2.0,4,886.0,625,1279,14.0,hot-air-balloons,946,11945.498570131022,661,1242,887,SampleFixation,1196.3004888839343,943.779066678731
585,,4,886.0,625,1279,14.0,hot-air-balloons,946,11980.091062970692,661,1242,887,SampleGaze,1174.5546736275767,922.6529754793869
586,,4,886.0,625,1279,14.0,hot-air-balloons,946,12013.974302677729,661,1242,887,SampleGaze,1169.0747383492062,917.3292103736611
587,,4,886.0,625,1279,14.0,hot-air-balloons,946,12053.62650106923,661,1242,887,SampleGaze,1045.0741501382772,584.1918092260023
591,1.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12053.62650106923,661,1242,887,SampleFixation,995.2498011409045,460.8665469765123
589,,4,886.0,625,1279,14.0,hot-air-balloons,946,12087.466855703096,661,1242,887,SampleGaze,993.6409647671339,458.3453976339247
590,,4,886.0,625,1279,14.0,hot-air-balloons,946,12121.025341779401,661,1242,887,SampleGaze,994.8305054169589,463.73956341017447
592,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12154.88622260216,661,1242,887,SampleFixation,994.179166428085,461.2294321324792
593,,4,886.0,625,1279,14.0,hot-air-balloons,946,12154.88622260216,661,1242,887,SampleGaze,994.3688074115405,464.10435582261283
595,,4,886.0,625,1279,14.0,hot-air-balloons,946,12188.684791780135,661,1242,887,SampleGaze,993.9899677870949,458.27078306797745
594,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12188.684791780135,661,1242,887,SampleFixation,994.2869221812424,459.92079931128336
597,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12222.518182171392,661,1242,887,SampleFixation,993.3123130434764,460.60031782954127
596,,4,886.0,625,1279,14.0,hot-air-balloons,946,12222.518182171392,661,1242,887,SampleGaze,992.6968033553937,460.08080965236826
598,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12257.272318748292,661,1242,887,SampleFixation,994.3718204973263,456.16100560165063
599,,4,886.0,625,1279,14.0,hot-air-balloons,946,12257.272318748292,661,1242,887,SampleGaze,993.6597443831145,457.0398652533223
602,2.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12257.272318748292,661,1242,887,SampleFixation,996.4908354050264,447.28238114586907
600,,4,886.0,625,1279,14.0,hot-air-balloons,946,12291.237296671607,661,1242,887,SampleGaze,993.6026988003648,425.4955780340247
601,,4,886.0,625,1279,14.0,hot-air-balloons,946,12324.256237212394,661,1242,887,SampleGaze,989.7878173693664,379.264103509518
605,1.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12324.256237212394,661,1242,887,SampleFixation,989.0842083425092,363.16078738439774
603,,4,886.0,625,1279,14.0,hot-air-balloons,946,12357.962805079645,661,1242,887,SampleGaze,992.3565531712039,368.00344249721064
604,,4,886.0,625,1279,14.0,hot-air-balloons,946,12392.240074304806,661,1242,887,SampleGaze,991.6378076749835,366.62674943761124
606,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12424.979712061584,661,1242,887,SampleFixation,988.6050685558654,363.66625947700413
607,,4,886.0,625,1279,14.0,hot-air-balloons,946,12424.979712061584,661,1242,887,SampleGaze,988.4471126052163,364.84233558529013
609,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12458.52756850433,661,1242,887,SampleFixation,987.370782973487,364.8772788297486
608,,4,886.0,625,1279,14.0,hot-air-balloons,946,12458.52756850433,661,1242,887,SampleGaze,987.1177507588488,364.9316147743364
610,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12492.068460704468,661,1242,887,SampleFixation,987.3244429184859,364.59812502570355
611,,4,886.0,625,1279,14.0,hot-air-balloons,946,12492.068460704468,661,1242,887,SampleGaze,986.2438774887745,365.520940529441
612,,4,886.0,625,1279,14.0,hot-air-balloons,946,12525.722613482329,661,1242,887,SampleGaze,987.0005803310617,365.98839771951293
613,3.0,4,886.0,625,1279,14.0,hot-air-balloons,946,12525.722613482329,661,1242,887,SampleFixation,987.6285754995973,365.0720377449113
